WIMBLEDON|M|2016|Andy Murray|2| GBR|Milos Raonic|6| CAN|6–4, 7–6(7–3), 7–6(7–2)
WIMBLEDON|M|2017|Roger Federer|3|  SUI|Marin Čilić|7| CRO|6–3, 6–1, 6–4
WIMBLEDON|F|1968|Billie Jean King|1| USA|Judy Tegart|7| AUS|9–7, 7–5
WIMBLEDON|F|1969|Ann Jones|4| GBR|Billie Jean King|2| USA|3–6, 6–3, 6–2
WIMBLEDON|F|1970|Margaret Court|1| AUS|Billie Jean King|2| USA|14–12, 11–9
WIMBLEDON|F|1971|Evonne Goolagong|3| AUS|Margaret Court|1| AUS|6–4, 6–1
WIMBLEDON|F|1972|Billie Jean King|2| USA|Evonne Goolagong|1| AUS|6–3, 6–3
WIMBLEDON|F|1973|Billie Jean King|2| USA|Chris Evert|4| USA|6–0, 7–5
WIMBLEDON|F|1974|Chris Evert|2| USA|Olga Morozova|8| URS|6–0, 6–4
WIMBLEDON|F|1975|Billie Jean King|3| USA|Evonne Goolagong Cawley|4| AUS|6–0, 6–1
WIMBLEDON|F|1976|Chris Evert|1| USA|Evonne Goolagong Cawley|2| AUS|6–3, 4–6, 8–6
WIMBLEDON|F|1977|Virginia Wade|3| GBR|Betty Stöve|7| NED|4–6, 6–3, 6–1
WIMBLEDON|F|1978|Martina Navratilova|2| USA|Chris Evert|1| USA|2–6, 6–4, 7–5
WIMBLEDON|F|1979|Martina Navratilova|1| USA|Chris Evert Lloyd|2| USA|6–4, 6–4
WIMBLEDON|F|1980|Evonne Goolagong Cawley|4| AUS|Chris Evert Lloyd|3| USA|6–1, 7–6(7–4)
WIMBLEDON|F|1981|Chris Evert Lloyd|1| USA|Hana Mandlíková|2| TCH|6–2, 6–2
WIMBLEDON|F|1982|Martina Navratilova|1| USA|Chris Evert Lloyd|2| USA|6–1, 3–6, 6–2
WIMBLEDON|F|1983|Martina Navratilova|1| USA|Andrea Jaeger|3| USA|6–0, 6–3
WIMBLEDON|F|1984|Martina Navratilova|1| USA|Chris Evert Lloyd|2| USA|7–6(7–5), 6–2
WIMBLEDON|F|1985|Martina Navratilova|1| USA|Chris Evert Lloyd|1| USA|4–6, 6–3, 6–2
WIMBLEDON|F|1986|Martina Navratilova|1| USA|Hana Mandlíková|3| TCH|7–6(7–1), 6–3
WIMBLEDON|F|1987|Martina Navratilova|1| USA|Steffi Graf|2| FRG|7–5, 6–3
WIMBLEDON|F|1988|Steffi Graf|1| FRG|Martina Navratilova|2| USA|5–7, 6–2, 6–1
WIMBLEDON|F|1989|Steffi Graf|1| FRG|Martina Navratilova|2| USA|6–2, 6–7(1–7), 6–1
WIMBLEDON|F|1990|Martina Navratilova|2| USA|Zina Garrison|5| USA|6–4, 6–1
WIMBLEDON|F|1991|Steffi Graf|1| GER|Gabriela Sabatini|2| ARG|6–4, 3–6, 8–6
WIMBLEDON|F|1992|Steffi Graf|2| GER|Monica Seles|1| YUG|6–2, 6–1
WIMBLEDON|F|1993|Steffi Graf|1| GER|Jana Novotná|8| CZE|7–6(8–6), 1–6, 6–4
WIMBLEDON|F|1994|Conchita Martínez|3| ESP|Martina Navratilova|4| USA|6–4, 3–6, 6–3
WIMBLEDON|F|1995|Steffi Graf|1| GER|Arantxa Sánchez Vicario|2| ESP|4–6, 6–1, 7–5
WIMBLEDON|F|1996|Steffi Graf|1| GER|Arantxa Sánchez Vicario|4| ESP|6–3, 7–5
WIMBLEDON|F|1997|Martina Hingis|1| SUI|Jana Novotná|3| CZE|2–6, 6–3, 6–3
WIMBLEDON|F|1998|Jana Novotná|3| CZE|Nathalie Tauziat|16| FRA|6–4, 7–6(7–2)
WIMBLEDON|F|1999|Lindsay Davenport|3| USA|Steffi Graf|2| GER|6–4, 7–5
WIMBLEDON|F|2000|Venus Williams|4| USA|Lindsay Davenport|2| USA|6–3, 7–6(7–3)
WIMBLEDON|F|2001|Venus Williams|2| USA|Justine Henin|8| BEL|6–1, 3–6, 6–0
WIMBLEDON|F|2002|Serena Williams|2| USA|Venus Williams|1| USA|7–6(7–4), 6–3
WIMBLEDON|F|2003|Serena Williams|1| USA|Venus Williams|4| USA|4–6, 6–4, 6–2
WIMBLEDON|F|2004|Maria Sharapova|13| RUS|Serena Williams|1| USA|6–1, 6–4
WIMBLEDON|F|2005|Venus Williams|14| USA|Lindsay Davenport|1| USA|4–6, 7–6(7–4), 9–7
WIMBLEDON|F|2006|Amélie Mauresmo|1| FRA|Justine Henin|3| BEL|2–6, 6–3, 6–4
WIMBLEDON|F|2007|Venus Williams|23| USA|Marion Bartoli|18| FRA|6–4, 6–1
WIMBLEDON|F|2008|Venus Williams|7| USA|Serena Williams|6| USA|7–5, 6–4
WIMBLEDON|F|2009|Serena Williams|2| USA|Venus Williams|3| USA|7–6(7–3), 6–2
WIMBLEDON|F|2010|Serena Williams|1| USA|Vera Zvonareva|21| RUS|6–3, 6–2
WIMBLEDON|F|2011|Petra Kvitová|8| CZE|Maria Sharapova|5| RUS|6–3, 6–4
WIMBLEDON|F|2012|Serena Williams|3| USA|Agnieszka Radwańska|6| POL|6–1, 5–7, 6–2
WIMBLEDON|F|2013|Marion Bartoli|15| FRA|Sabine Lisicki|23| GER|6–1, 6–4
WIMBLEDON|F|2014|Petra Kvitová|6| CZE|Eugenie Bouchard|13| CAN|6–3, 6–0
WIMBLEDON|F|2015|Serena Williams|1| USA|Garbiñe Muguruza|20| ESP|6–4, 6–4
WIMBLEDON|F|2016|Serena Williams|1| USA|Angelique Kerber|4| GER|7–5, 6–3
WIMBLEDON|F|2017|Garbiñe Muguruza|14| ESP|Venus Williams|10| USA|7–5, 6–0
USOPEN|M|1968|Arthur Ashe|5| USA|Tom Okker|8| NED|14–12, 5–7, 6–3, 3–6, 6–3
USOPEN|M|1969|Rod Laver|1| AUS|Tony Roche|3| AUS|7–9, 6–1, 6–2, 6–2
USOPEN|M|1970|Ken Rosewall|3| AUS|Tony Roche|4| AUS|2–6, 6–4, 7–6(5–2), 6–3[g]
USOPEN|M|1971|Stan Smith|2| USA|Jan Kodeš|0| TCH|3–6, 6–3, 6–2, 7–6(5–3)
USOPEN|M|1972|Ilie Năstase|4| ROU|Arthur Ashe|6| USA|3–6, 6–3, 6–7(1–5), 6–4, 6–3
USOPEN|M|1973|John Newcombe|10| AUS|Jan Kodeš|6| TCH|6–4, 1–6, 4–6, 6–2, 6–3
USOPEN|M|1974|Jimmy Connors|1| USA|Ken Rosewall|5| AUS|6–1, 6–0, 6–1
USOPEN|M|1975|Manuel Orantes|3| ESP|Jimmy Connors|1| USA|6–4, 6–3, 6–3
USOPEN|M|1976|Jimmy Connors|1| USA|Björn Borg|2| SWE|6–4, 3–6, 7–6(11–9), 6–4
USOPEN|M|1977|Guillermo Vilas|4| ARG|Jimmy Connors|2| USA|2–6, 6–3, 7–6(7–4), 6–0
USOPEN|M|1978|Jimmy Connors|2| USA|Björn Borg|1| SWE|6–4, 6–2, 6–2
USOPEN|M|1979|John McEnroe|3| USA|Vitas Gerulaitis|4| USA|7–5, 6–3, 6–3
USOPEN|M|1980|John McEnroe|2| USA|Björn Borg|1| SWE|7–6(7–4), 6–1, 6–7(5–7), 5–7, 6–4
USOPEN|M|1981|John McEnroe|1| USA|Björn Borg|2| SWE|4–6, 6–2, 6–4, 6–3
USOPEN|M|1982|Jimmy Connors|2| USA|Ivan Lendl|3| TCH|6–3, 6–2, 4–6, 6–4
USOPEN|M|1983|Jimmy Connors|3| USA|Ivan Lendl|2| TCH|6–3, 6–7(2–7), 7–5, 6–0
USOPEN|M|1984|John McEnroe|1| USA|Ivan Lendl|2| TCH|6–3, 6–4, 6–1
USOPEN|M|1985|Ivan Lendl|2| TCH|John McEnroe|1| USA|7–6(7–1), 6–3, 6–4
USOPEN|M|1986|Ivan Lendl|1| TCH|Miloslav Mečíř|16| TCH|6–4, 6–2, 6–0
USOPEN|M|1987|Ivan Lendl|1| TCH|Mats Wilander|3| SWE|6–7(7–9), 6–0, 7–6(7–4), 6–4
USOPEN|M|1988|Mats Wilander|2| SWE|Ivan Lendl|1| TCH|6–4, 4–6, 6–3, 5–7, 6–4
USOPEN|M|1989|Boris Becker|2| FRG|Ivan Lendl|1| TCH|7–6(7–2), 1–6, 6–3, 7–6(7–4)
USOPEN|M|1990|Pete Sampras|12| USA|Andre Agassi|4| USA|6–4, 6–3, 6–2
USOPEN|M|1991|Stefan Edberg|2| SWE|Jim Courier|4| USA|6–2, 6–4, 6–0
USOPEN|M|1992|Stefan Edberg|2| SWE|Pete Sampras|3| USA|3–6, 6–4, 7–6(7–5), 6–2
USOPEN|M|1993|Pete Sampras|2| USA|Cédric Pioline|15| FRA|6–4, 6–4, 6–3
USOPEN|M|1994|Andre Agassi|0| USA|Michael Stich|4| GER|6–1, 7–6(7–5), 7–5
USOPEN|M|1995|Pete Sampras|2| USA|Andre Agassi|1| USA|6–4, 6–3, 4–6, 7–5
USOPEN|M|1996|Pete Sampras|1| USA|Michael Chang|2| USA|6–1, 6–4, 7–6(7–3)
USOPEN|M|1997|Patrick Rafter|13| AUS|Greg Rusedski|0| GBR|6–3, 6–2, 4–6, 7–5
USOPEN|M|1998|Patrick Rafter|3| AUS|Mark Philippoussis|0| AUS|6–3, 3–6, 6–2, 6–0
USOPEN|M|1999|Andre Agassi|2| USA|Todd Martin|7| USA|6–4, 6–7(5–7), 6–7(2–7), 6–3, 6–2
USOPEN|M|2000|Marat Safin|6| RUS|Pete Sampras|4| USA|6–4, 6–3, 6–3
USOPEN|M|2001|Lleyton Hewitt|4| AUS|Pete Sampras|10| USA|7–6(7–4), 6–1, 6–1
USOPEN|M|2002|Pete Sampras|17| USA|Andre Agassi|6| USA|6–3, 6–4, 5–7, 6–4
USOPEN|M|2003|Andy Roddick|4| USA|Juan Carlos Ferrero|3| ESP|6–3, 7–6(7–2), 6–3
USOPEN|M|2004|Roger Federer|1|SUI|Lleyton Hewitt|4| AUS|6–0, 7–6(7–3), 6–0
USOPEN|M|2005|Roger Federer|1|SUI|Andre Agassi|7| USA|6–3, 2–6, 7–6(7–1), 6–1
USOPEN|M|2006|Roger Federer|1|SUI|Andy Roddick|9| USA|6–2, 4–6, 7–5, 6–1
USOPEN|M|2007|Roger Federer|1|SUI|Novak Djokovic|3| SRB|7–6(7–4), 7–6(7–2), 6–4
USOPEN|M|2008|Roger Federer|2|SUI|Andy Murray|6| GBR|6–2, 7–5, 6–2
USOPEN|M|2009|Juan Martin Potro|6| ARG|Roger Federer|1| SUI|3–6, 7–6(7–5), 4–6, 7–6(7–4), 6–2
USOPEN|M|2010|Rafael Nadal|1| ESP|Novak Djokovic|3| SRB|6–4, 5–7, 6–4, 6–2
USOPEN|M|2011|Novak Djokovic|1| SRB|Rafael Nadal|2| ESP|6–2, 6–4, 6–7(3–7), 6–1
USOPEN|M|2012|Andy Murray|3| GBR|Novak Djokovic|2| SRB|7–6(12–10), 7–5, 2–6, 3–6, 6–2
USOPEN|M|2013|Rafael Nadal|2| ESP|Novak Djokovic|1| SRB|6–2, 3–6, 6–4, 6–1
USOPEN|M|2014|Marin Čilić|14| CRO|Kei Nishikori|10| JPN|6–3, 6–3, 6–3
USOPEN|M|2015|Novak Djokovic|1| SRB|Roger Federer|2| SUI|6–4, 5–7, 6–4, 6–4
USOPEN|M|2016|Stan Wawrinka|3| SUI|Novak Djokovic|1| SRB|6–7(1–7), 6–4, 7–5, 6–3
USOPEN|M|2017|Rafael Nadal|1| ESP|Kevin Anderson|28| RSA|6–3, 6–3, 6–4
USOPEN|F|1968|Virginia Wade|6| GBR|Billie Jean King|1| USA|6–4, 6–2
USOPEN|F|1969|Margaret Court|2| AUS|Nancy Richey|6| USA|6–2, 6–2
USOPEN|F|1970|Margaret Court|1| AUS|Rosemary Casals|2| USA|6–2, 2–6, 6–1
USOPEN|F|1971|Billie Jean King|1| USA|Rosemary Casals|2| USA|6–4, 7–6
USOPEN|F|1972|Billie Jean King|1| USA|Kerry Melville Reid|9| AUS|6–3, 7–5
USOPEN|F|1973|Margaret Court|1| AUS|Evonne Goolagong Cawley|4| AUS|7–6, 5–7, 6–2
USOPEN|F|1974|Billie Jean King|2| USA|Evonne Goolagong Cawley|5| AUS|3–6, 6–3, 7–5
USOPEN|F|1975|Chris Evert|1| USA|Evonne Goolagong Cawley|4| AUS|5–7, 6–4, 6–2
USOPEN|F|1976|Chris Evert|1| USA|Evonne Goolagong Cawley|2| AUS|6–3, 6–0
USOPEN|F|1977|Chris Evert|1| USA|Wendy Turnbull|12| AUS|7–6, 6–2
USOPEN|F|1978|Chris Evert|1| USA|Pam Shriver|16| USA|7–5, 6–4
USOPEN|F|1979|Tracy Austin|3| USA|Chris Evert|1| USA|6–4, 6–3
USOPEN|F|1980|Chris Evert|3| USA|Hana Mandlíková|9| TCH|5–7, 6–1, 6–1
USOPEN|F|1981|Tracy Austin|3| USA|Martina Navratilova|4| USA|1–6, 7–6(7–4), 7–6(7–1)
USOPEN|F|1982|Chris Evert|2| USA|Hana Mandlíková|5| TCH|6–3, 6–1
USOPEN|F|1983|Martina Navratilova|1| USA|Chris Evert|2| USA|6–1, 6–3
USOPEN|F|1984|Martina Navratilova|1| USA|Chris Evert|2| USA|4–6, 6–4, 6–4
USOPEN|F|1985|Hana Mandlíková|3| TCH|Martina Navratilova|2| USA|7–6(7–3), 1–6, 7–6(7–2)
USOPEN|F|1986|Martina Navratilova|1| USA|Helena Suková|7| TCH|6–3, 6–2
USOPEN|F|1987|Martina Navratilova|2| USA|Steffi Graf|1| FRG|7–6(7–4), 6–1
USOPEN|F|1988|Steffi Graf|1| FRG|Gabriela Sabatini|5| ARG|6–3, 3–6, 6–1
USOPEN|F|1989|Steffi Graf|1| FRG|Martina Navratilova|2| USA|3–6, 7–5, 6–1
USOPEN|F|1990|Gabriela Sabatini|5| ARG|Steffi Graf|1| FRG|6–2, 7–6(7–4)
USOPEN|F|1991|Monica Seles|2| YUG|Martina Navratilova|6| USA|7–6(7–1), 6–1
USOPEN|F|1992|Monica Seles|1| YUG|Arantxa Sánchez Vicario|5| ESP|6–3, 6–3
USOPEN|F|1993|Steffi Graf|1| GER|Helena Suková|12| CZE|6–3, 6–3
USOPEN|F|1994|Arantxa Sánchez Vicario|2| ESP|Steffi Graf|1| GER|1–6, 7–6(7–3), 6–4
USOPEN|F|1995|Steffi Graf|1| GER|Monica Seles|2| USA|7–6(8-6), 0–6, 6–3
USOPEN|F|1996|Steffi Graf|1| GER|Monica Seles|2| USA|7–5, 6–4
USOPEN|F|1997|Martina Hingis|1| SUI|Venus Williams|0| USA|6–0, 6–4
USOPEN|F|1998|Lindsay Davenport|2| USA|Martina Hingis|1| SUI|6–3, 7–5
USOPEN|F|1999|Serena Williams|7| USA|Martina Hingis|1| SUI|6–3, 7–6(7–4)
USOPEN|F|2000|Venus Williams|3| USA|Lindsay Davenport|2| USA|6–4, 7–5
USOPEN|F|2001|Venus Williams|4| USA|Serena Williams|10| USA|6–2, 6–4
USOPEN|F|2002|Serena Williams|1| USA|Venus Williams|2| USA|6–4, 6–3
USOPEN|F|2003|Justine Henin|2| BEL|Kim Clijsters|1| BEL|7–5, 6–1
USOPEN|F|2004|Svetlana Kuznetsova|9| RUS|Elena Dementieva|6| RUS|6–3, 7–5
USOPEN|F|2005|Kim Clijsters|4| BEL|Mary Pierce|12| FRA|6–3, 6–1
USOPEN|F|2006|Maria Sharapova|3| RUS|Justine Henin|2| BEL|6–4, 6–4
USOPEN|F|2007|Justine Henin|1| BEL|Svetlana Kuznetsova|4| RUS|6–1, 6–3
USOPEN|F|2008|Serena Williams|4| USA|Jelena Janković|2| SRB|6–4, 7–5
USOPEN|F|2009|Kim Clijsters|999| BEL|Caroline Wozniacki|9| DEN|7–5, 6–3
USOPEN|F|2010|Kim Clijsters|2| BEL|Vera Zvonareva|7| RUS|6–2, 6–1
USOPEN|F|2011|Samantha Stosur|9| AUS|Serena Williams|28| USA|6–2, 6–3
USOPEN|F|2012|Serena Williams|4| USA|Victoria Azarenka|1| BLR|6–2, 2–6, 7–5
USOPEN|F|2013|Serena Williams|1| USA|Victoria Azarenka|2| BLR|7–5, 6–7(6–8), 6–1
USOPEN|F|2014|Serena Williams|1| USA|Caroline Wozniacki|10| DEN|6–3, 6–3
USOPEN|F|2015|Flavia Pennetta|26| ITA|Roberta Vinci|0| ITA|7–6(7–4), 6–2
USOPEN|F|2016|Angelique Kerber|2| GER|Karolína Plíšková|10| CZE|6–3, 4–6, 6–4
USOPEN|F|2017|Sloane Stephens|888| USA|Madison Keys|15| USA|6–3, 6–0
